,userid,friendid
127031,9900,1677
127032,10082,15445
127033,8340,956
127034,8340,15591
127035,8340,8276
127036,8340,8271
127037,8340,3696
127038,8340,6284
127039,8340,8635
127040,8340,9615
127041,8340,10195
127042,8340,1006
127043,8340,2895
127044,8340,1822
127045,8340,13884
127046,8340,11425
127047,8340,5373
127048,8340,2635
127049,8340,6203
127050,8340,12357
127051,8340,15921
127052,8340,12606
127053,8340,15650
127054,8340,5478
127055,8340,8921
127056,8340,14078
127057,8340,1675
127058,8340,10130
127059,8340,11731
127060,8340,292
127061,8340,11582
127062,8340,466
127063,13227,10224
127064,13227,3803
127065,13227,16121
127066,13227,1900
127067,13227,14349
127068,13227,15539
127069,13227,4176
127070,13227,6050
127071,13227,4348
127072,10362,17171
127073,10362,7154
127074,10362,12985
127075,10393,15749
127076,10393,1572
127077,13293,3639
127078,13293,16044
127079,13293,13912
127080,10576,9615
127081,10576,13243
127082,10576,15550
127083,10576,1240
127084,10576,493
127085,10576,9058
127086,10576,12880
127087,10576,3051
127088,10576,5303
127089,10576,16214
127090,10576,8256
127091,10576,398
127092,10576,2134
127093,10576,3319
127094,10576,14549
127095,14941,11608
127096,14941,16597
127097,14941,1160
127098,10608,4461
127099,10608,14380
127100,12364,13800
127101,12364,9304
127102,12364,360
127103,12364,14940
127104,12364,7064
127105,12364,15276
127106,12364,6315
127107,12364,12
127108,12364,9079
127109,12364,3945
127110,12364,12448
127111,12364,12843
127112,12364,6847
127113,12364,5722
127114,12364,14788
127115,7572,5731
127116,7572,16259
127117,7572,2605
127118,7572,5164
127119,7572,1432
127120,7572,1430
127121,7572,15067
127122,7572,5234
127123,10939,15487
127124,10939,1214
127125,10939,3476
127126,10939,2558
127127,10939,16495
127128,10939,12426
127129,10939,10890
127130,14458,14431
127131,14458,9404
127132,14458,12683
127133,14458,1482
127134,11018,1096
127135,11018,14153
127136,11018,16538
127137,11018,10548
127138,11018,5959
127139,11018,16139
127140,11018,10013
127141,11018,10007
127142,11018,9544
127143,11018,4910
127144,11018,2705
127145,11018,7413
127146,11177,4524
127147,11177,16922
127148,11177,13896
127149,11177,13318
127150,11177,10868
127151,11177,13022
127152,11215,10868
127153,11215,7954
127154,11215,6935
127155,11215,11185
127156,11215,16599
127157,11215,10414
127158,11271,16107
127159,11271,756
127160,11271,6392
127161,11271,4765
127162,11271,16055
127163,11271,14427
127164,11295,755
127165,11295,3420
127166,11295,10732
127167,16445,8605
127168,16445,11117
127169,11149,10722
127170,11149,7290
127171,11149,2958
127172,11149,10130
127173,11149,2067
127174,11149,12990
127175,11149,4131
127176,11149,2809
127177,11149,6345
127178,11149,12498
127179,1982,13183
127180,1417,6251
127181,1417,11288
127182,9562,11028
127183,9562,3292
127184,9562,10824
127185,9562,1400
127186,11967,7202
127187,11967,16876
127188,11967,8661
127189,11988,6655
127190,11988,10135
127191,15140,2009
127192,3140,15414
127193,12169,12516
127194,12298,5379
127195,12298,12603
127196,12298,16517
127197,12298,12052
127198,12298,16108
127199,12298,10048
127200,12298,16565
127201,12298,3478
127202,12298,3328
127203,12298,17222
127204,12298,5271
127205,12298,7501
127206,12298,3891
127207,12298,9177
127208,12298,1251
127209,12298,5225
127210,12298,1847
127211,12298,9403
127212,12331,2284
127213,12331,15816
127214,12331,15549
127215,13569,6884
127216,13569,16977
127217,2090,13138
127218,2090,6884
127219,6101,12948
127220,15625,11731
127221,15625,363
127222,15625,3030
127223,16863,8730
127224,16863,2114
127225,16863,1900
127226,16863,9423
127227,16863,7190
127228,16863,16421
127229,16863,17219
127230,12513,3
127231,12513,17169
127232,9893,11074
127233,9893,12815
127234,7723,630
127235,7723,14724
127236,12774,7667
127237,12884,15380
127238,12884,5300
127239,12884,2746
127240,12884,12482
127241,12884,199
127242,12884,2911
127243,12884,7524
127244,12884,4081
127245,12907,10752
127246,13046,7043
127247,13046,11390
127248,13046,411
127249,13046,5459
127250,13046,6548
127251,13046,5840
127252,13046,2028
127253,13046,1168
127254,13046,7954
127255,13182,14238
127256,5928,13020
127257,5928,9907
127258,5928,6694
127259,16099,5606
127260,16202,11541
127261,13752,13674
127262,13752,11572
127263,13752,2612
127264,13431,7122
127265,13431,7954
127266,13431,7043
127267,13431,3817
127268,13431,1020
127269,13431,8716
127270,13431,3556
127271,13431,7214
127272,13431,310
127273,13431,13954
127274,13431,2950
127275,13431,4285
127276,13431,8462
127277,13431,487
127278,13431,4198
127279,13431,4400
127280,13431,1405
127281,13431,12246
127282,13431,8496
127283,13431,3146
127284,13431,1101
127285,13431,7019
127286,13431,5022
127287,13431,1901
127288,13431,4915
127289,13431,1232
127290,13431,4257
127291,13431,13229
127292,13431,2606
127293,13431,10254
127294,13431,12702
127295,13431,5726
127296,13431,12951
127297,13431,5010
127298,13431,16535
127299,13431,14681
127300,13431,1578
127301,13431,5795
127302,13431,9597
127303,13431,2250
127304,13431,12315
127305,13431,5978
127306,13431,9261
127307,13431,4882
127308,13431,747
127309,13431,2864
127310,13431,9732
127311,13431,11472
127312,13431,1413
127313,13431,10782
127314,13431,8811
127315,13431,1647
127316,13431,4923
127317,13431,7851
127318,13431,4295
127319,13431,910
127320,13431,11168
127321,13431,10414
127322,13431,2732
127323,13431,2674
127324,13431,8069
127325,13431,12044
127326,13431,16974
127327,13431,9985
127328,13431,13204
127329,13431,7227
127330,13431,2908
127331,13431,9525
127332,13431,3444
127333,13431,14173
127334,13431,14153
127335,13431,17178
127336,13431,10327
127337,13431,11910
127338,13431,5519
127339,13431,3762
127340,13431,12117
127341,13431,5433
127342,13431,15376
127343,13431,17069
127344,13431,639
127345,13431,6759
127346,13763,10201
127347,13763,11028
127348,9944,14494
127349,9944,10481
127350,9944,11024
127351,9944,14294
127352,9944,10270
127353,9944,10252
127354,9944,3704
127355,9944,11467
127356,9944,10667
127357,9944,10390
127358,9944,1907
127359,9944,4653
127360,9944,15432
127361,9944,12289
127362,9944,4123
127363,13553,11368
127364,13553,9649
127365,13553,17014
127366,13553,7019
127367,13553,14793
127368,13553,2013
127369,13553,16098
127370,13553,2204
127371,13553,7963
127372,13553,12599
127373,13553,10547
127374,13553,8785
127375,13553,2460
127376,13553,4910
127377,13553,8395
127378,13553,15985
127379,13553,5569
127380,13553,4687
127381,13553,14381
127382,13553,2921
127383,13553,967
127384,13553,321
127385,13553,7413
127386,13553,15505
127387,13553,12734
127388,13553,10101
127389,13553,6841
127390,13553,15429
127391,13553,4360
127392,13553,1790
127393,13553,6191
127394,13553,2705
127395,13553,12101
127396,13553,9404
127397,12421,4079
127398,12421,8285
127399,13743,6520
127400,13743,2067
127401,13743,17150
127402,13743,7675
127403,13743,11843
127404,13743,14364
127405,13743,7397
127406,13743,8725
127407,13743,6166
127408,13743,7156
127409,13743,13722
127410,13743,5325
127411,13743,15747
127412,13743,4750
127413,13743,3156
127414,13743,7254
127415,13743,1190
127416,13743,10580
127417,13743,2854
127418,13743,11343
127419,13743,8845
127420,13743,2921
127421,13743,7190
127422,13743,4780
127423,13743,15038
127424,13743,221
127425,13743,12120
127426,13743,112
127427,16913,8248
127428,16913,4573
127429,16913,278
127430,16913,6427
127431,16913,5386
127432,16913,6815
127433,16913,12466
127434,16913,2895
127435,16913,4266
127436,16913,16691
127437,16913,6621
127438,16913,8806
127439,13968,8541
127440,13968,3227
127441,13968,16214
127442,16944,1309
127443,16944,14187
127444,16944,14758
127445,16944,15299
127446,13987,16272
127447,13987,17078
127448,14040,8137
127449,1175,2049
127450,14186,11342
127451,14186,2350
127452,14186,10194
127453,14186,2964
127454,8154,2292
127455,8175,1203
127456,8175,15128
127457,8175,3433
127458,8175,11635
127459,8175,10125
127460,8175,6803
127461,8175,9429
127462,8175,8357
127463,8175,10484
127464,8175,13694
127465,8175,3660
127466,8175,2142
127467,8175,16421
127468,8175,7591
127469,8175,1319
127470,8175,9268
127471,8175,4287
127472,8175,6520
127473,8175,16652
127474,8175,5926
127475,8175,14257
127476,8175,13524
127477,6980,13747
127478,6980,15259
127479,6980,13868
127480,6980,15216
127481,6980,1076
127482,6980,16318
127483,6980,6638
127484,6980,3905
127485,6980,5290
127486,6980,17143
127487,6980,16865
127488,6980,5051
127489,6980,6586
127490,13896,14173
127491,13896,12315
127492,14430,16076
127493,14430,7414
127494,14430,12414
127495,14430,9823
127496,14430,6391
127497,14430,13398
127498,14430,11683
127499,14430,10823
127500,14430,7835
127501,14552,5995
127502,14552,16717
127503,14243,5497
127504,14243,10252
127505,1800,71
127506,1800,4589
127507,2499,6884
127508,2499,2252
127509,1016,5879
127510,1016,17171
127511,14849,755
127512,14849,4879
127513,14849,7877
127514,14849,16745
127515,14849,8444
127516,14849,15506
127517,14849,13152
127518,14849,1053
127519,14849,12208
127520,14849,199
127521,14849,7771
127522,14849,15504
127523,14849,6351
127524,14849,2908
127525,14849,2423
127526,14849,777
127527,14849,6620
127528,14849,12104
127529,14849,9022
127530,14849,14739
127531,14849,13801
127532,14849,12515
127533,14849,9788
127534,14849,2746
127535,14849,5532
127536,14849,16536
127537,14849,11750
127538,14849,12906
127539,14849,8730
127540,14849,13663
127541,14849,12291
127542,14849,11207
127543,14849,15202
127544,14849,12146
127545,14849,7325
127546,14849,14130
127547,14849,5786
127548,14849,13986
127549,14849,10355
127550,14849,9041
127551,14849,8222
127552,14849,4915
127553,14849,7374
127554,14849,15449
127555,14849,12947
127556,14849,4859
127557,14849,4066
127558,14849,15576
127559,14849,16063
127560,14849,1292
127561,14849,15026
127562,14849,5235
127563,14849,2998
127564,14849,9894
127565,14849,6879
127566,14849,16884
127567,14849,16751
127568,14849,4796
127569,14849,4135
127570,14849,6122
127571,14849,11827
127572,14849,6542
127573,14849,12710
127574,14849,5052
127575,14849,9485
127576,14849,7929
127577,14849,6105
127578,14849,9002
127579,14849,1894
127580,14849,9693
127581,14849,1517
127582,14849,8295
127583,14849,4276
127584,14849,4731
127585,14849,4786
127586,14849,6512
127587,14849,12036
127588,14849,3243
127589,14849,7242
127590,14849,8271
127591,14849,10069
127592,14849,17119
127593,14849,12064
127594,14849,8257
127595,14849,7675
127596,14849,8859
127597,14849,2916
127598,14849,3614
127599,14849,221
127600,3143,15317
127601,3143,6970
127602,3143,3255
127603,3143,7056
127604,3143,15982
127605,3143,15616
127606,3143,13429
127607,3143,15480
127608,3143,8011
127609,3143,11200
127610,14901,2045
127611,14901,10904
127612,14901,13722
127613,14901,15677
127614,14901,11870
127615,14901,13040
127616,14901,1907
127617,14901,2197
127618,14901,2009
127619,14901,10484
127620,14901,9256
127621,3722,14533
127622,15088,1421
127623,15088,13577
127624,15088,15816
127625,15088,6391
127626,15088,5325
127627,15088,4758
127628,15088,1623
127629,15088,13020
127630,15088,4043
127631,15088,11731
127632,15088,9325
127633,15088,7371
127634,15088,767
127635,15088,11375
127636,15088,16214
127637,5990,7284
127638,5990,15667
127639,15135,2945
127640,15135,11386
127641,15135,6960
127642,15135,9485
127643,15135,454
127644,15135,1642
127645,15135,951
127646,15135,4385
127647,15135,16107
127648,15156,2799
127649,15156,9615
127650,15156,9869
127651,15156,14671
127652,15156,995
127653,15156,15137
127654,15156,16156
127655,15156,4388
127656,15156,10786
127657,15156,388
127658,15156,16631
127659,15156,2460
127660,15156,7260
127661,15156,8447
127662,8336,11148
127663,8336,6692
127664,8336,902
127665,8336,2194
127666,8336,379
127667,15225,8376
127668,15225,17171
127669,15225,12225
127670,15225,10484
127671,15564,4392
127672,15564,13662
127673,15564,17171
127674,15564,1638
127675,15564,9813
127676,15626,13020
127677,7731,13685
127678,7731,10729
127679,7731,12039
127680,7731,3902
127681,7731,4558
127682,7731,15724
127683,7731,7457
127684,7731,9243
127685,7866,10132
127686,7866,17171
127687,7866,6313
127688,15724,1890
127689,15724,10289
127690,15724,11629
127691,15724,3229
127692,15724,8324
127693,15724,1763
127694,15724,4508
127695,15724,16457
127696,15724,16181
127697,15724,9833
127698,15724,57
127699,15724,6913
127700,15724,6846
127701,15724,12367
127702,15724,16017
127703,15724,12600
127704,15724,4150
127705,15724,6367
127706,15724,3185
127707,15724,12090
127708,15724,11797
127709,15724,15694
127710,15724,14724
127711,15724,9615
127712,15724,13339
127713,15724,14134
127714,15724,12867
127715,15724,208
127716,15724,13056
127717,15724,15399
127718,15724,1783
127719,15724,15063
127720,15724,8806
127721,15724,15498
127722,15724,564
127723,15724,17003
127724,15724,11046
127725,15724,13583
127726,15724,9105
127727,15724,3867
127728,15724,6144
127729,15724,16103
127730,15803,8842
127731,15803,3148
127732,15803,1517
127733,15803,14455
127734,15803,81
127735,15803,725
127736,15803,1925
127737,15803,11885
127738,15803,14854
127739,15803,8248
127740,15803,956
127741,15803,4558
127742,15803,11290
127743,15803,5701
127744,15803,9034
127745,15803,7749
127746,15803,8472
127747,15803,8547
127748,15803,8444
127749,15803,10408
127750,15803,857
127751,15803,13238
127752,15803,17200
127753,15803,15382
127754,15803,3867
127755,15803,3911
127756,15803,8247
127757,15803,7110
127758,15803,11194
127759,15803,14519
127760,15803,3381
127761,15803,13451
127762,15803,14398
127763,15818,16107
127764,15818,3925
127765,15818,3487
127766,15818,17214
127767,15818,15120
127768,15818,12742
127769,15818,15563
127770,15818,9266
127771,15818,7882
127772,15818,4692
127773,15818,14427
127774,15818,1630
127775,15818,16995
127776,15848,8297
127777,15891,2488
127778,15891,9950
127779,15891,11740
127780,15891,7907
127781,15891,9256
127782,15891,10295
127783,15891,4176
127784,15891,15833
127785,15891,13073
127786,15891,9121
127787,15891,9782
127788,15891,3444
127789,15891,2212
127790,15891,10794
127791,15891,6926
127792,15891,2098
127793,15891,17171
127794,15891,13284
127795,15896,14821
127796,15896,15595
127797,15896,13669
127798,15896,755
127799,15896,13415
127800,15896,8958
127801,15896,16018
127802,15896,6471
127803,15896,2917
127804,15896,3147
127805,15896,1677
127806,15896,9694
127807,15896,150
127808,10336,8705
127809,10336,2908
127810,10336,117
127811,16024,1698
127812,10199,6452
127813,10199,6430
127814,10199,3603
127815,10199,6608
127816,11418,12604
127817,11412,7130
127818,16194,750
127819,14208,13581
127820,14208,9697
127821,14208,14921
127822,14208,9958
127823,14208,12599
127824,14208,8901
127825,14208,13318
127826,14208,6790
127827,14208,4923
127828,14208,14248
127829,14208,15376
127830,14208,12080
127831,14208,4296
127832,14208,4232
127833,14208,11310
127834,14208,12637
127835,14208,8815
127836,14208,1886
127837,14208,17170
127838,14208,15778
127839,14217,16239
127840,14217,15505
127841,14217,4842
127842,14217,521
127843,14556,6970
127844,14556,4237
127845,14556,8827
127846,16451,391
127847,16474,4400
127848,16474,9638
127849,16474,9693
127850,16474,2410
127851,16474,13439
127852,16474,538
127853,16474,5362
127854,16474,3562
127855,16474,16191
127856,16474,1690
127857,16474,12998
127858,16474,9652
127859,16474,7687
127860,16474,14202
127861,16474,2623
127862,16474,615
127863,16474,14427
127864,16474,10177
127865,16474,949
127866,16474,120
127867,16474,3248
127868,16474,12475
127869,16474,11678
127870,16474,15964
127871,16474,878
127872,16474,6127
127873,16474,2634
127874,16474,2599
127875,16474,14134
127876,16474,8702
127877,16474,15819
127878,16474,5325
127879,16474,3981
127880,16474,10204
127881,16474,4757
127882,16474,12039
127883,16474,2563
127884,16474,2512
127885,16474,14845
127886,16474,2885
127887,16474,7200
127888,16474,11890
127889,16474,12947
127890,16474,10336
127891,16474,12680
127892,16474,7877
127893,16474,8718
127894,16474,1783
127895,16474,2103
127896,16474,8251
127897,16474,9258
127898,16474,10795
127899,16474,11057
127900,16474,9044
127901,16474,7174
127902,16474,4811
127903,16474,8910
127904,16474,12858
127905,16474,9406
127906,16474,13332
127907,16474,14216
127908,16474,4276
127909,16474,12471
127910,16474,2501
127911,16474,14078
127912,16474,14978
127913,16474,9740
127914,16474,438
127915,16474,698
127916,16474,6741
127917,16474,5151
127918,16474,7592
127919,16474,6599
127920,16474,6534
127921,4776,9466
127922,16574,3588
127923,16574,13222
127924,16574,15324
127925,16574,12652
127926,16574,3797
127927,16574,5572
127928,16574,15437
127929,16574,15499
127930,16574,8904
127931,16574,13073
127932,16574,789
127933,16574,11637
127934,16574,1651
127935,16574,14621
127936,16574,1779
127937,16574,12035
127938,16574,2564
127939,16574,7936
127940,16574,3385
127941,16574,7667
127942,16574,2434
127943,16574,4439
127944,16574,9123
127945,16574,14467
127946,16574,5379
127947,16574,11375
127948,16574,15567
127949,16574,12878
127950,16574,12633
127951,16574,3611
127952,16574,8827
127953,16574,6326
127954,16574,3434
127955,16574,15111
127956,16574,8859
127957,16574,7521
127958,16574,10373
127959,16574,7842
127960,16574,4444
127961,13438,5919
127962,16651,12597
127963,16651,17001
127964,13840,6970
127965,16714,14815
127966,16714,1823
127967,16714,1048
127968,16714,3591
127969,16714,13203
127970,16714,14087
127971,16714,13532
127972,16714,12691
127973,16731,13195
127974,16731,1232
127975,14298,13103
127976,14298,7283
127977,14298,5274
127978,14298,388
127979,14298,16234
127980,16865,5890
127981,16865,12897
127982,16865,10697
127983,16865,11124
127984,16865,10892
127985,16865,2847
127986,16865,4438
127987,16865,5051
127988,16865,8312
127989,16865,12113
127990,16865,9786
127991,16865,8849
127992,16865,1634
127993,16865,3829
127994,16865,16259
127995,16865,9117
127996,16990,14924
127997,16990,13048
127998,16990,7013
127999,16990,1208
128000,16990,14380
128001,16990,6259
128002,16990,12470
128003,16990,6134
128004,16990,9534
128005,16990,9460
128006,16990,2434
128007,16990,498
128008,16990,3645
128009,16990,7388
128010,16990,5280
128011,16990,13533
128012,16990,3185
128013,16990,13530
128014,16990,7049
128015,16990,14289
128016,16990,11986
128017,2885,13402
128018,11190,4133
128019,17070,17171
128020,17070,6209
128021,17070,2690
128022,17070,3581
128023,17070,12122
128024,17070,10116
128025,17070,15683
128026,17070,538
128027,17070,8605
128028,16855,2106
128029,16855,9782
128030,16855,8904
128031,16855,4043
128032,16855,15633
128033,16855,10919
128034,16855,7242
128035,16855,3878
128036,16855,10327
128037,16855,11467
128038,16855,3923
128039,16855,16809
128040,16855,8687
128041,16855,16012
128042,16855,11046
128043,16855,14876
128044,16855,1244
128045,16855,10722
128046,16855,14427
128047,16855,10984
128048,16855,13780
128049,16855,2592
128050,16855,14978
128051,16855,12449
128052,16855,14080
128053,16855,10950
128054,16855,10467
128055,16855,7344
128056,16855,16875
128057,16855,11375
128058,16855,5765
128059,16855,10591
128060,104,5274
128061,104,8308
128062,104,12188
128063,104,8605
128064,104,15877
128065,104,11425
128066,104,15251
128067,104,16140
128068,104,14380
128069,104,6284
128070,113,2854
128071,6913,580
128072,6913,8511
128073,6913,5765
128074,6913,5274
128075,6913,13602
128076,6913,11381
128077,8883,4327
128078,8883,16701
128079,8883,7374
128080,8883,9615
128081,8883,12971
128082,8883,14392
128083,8883,6251
128084,8883,14467
128085,8883,10232
128086,8883,13020
128087,8883,8656
128088,8883,16017
128089,523,6044
128090,523,3461
128091,1639,15783
128092,640,6044
128093,640,7845
128094,640,1567
128095,640,7818
128096,640,8097
128097,640,1209
128098,10788,3883
128099,10788,15877
128100,10788,10958
128101,10788,10592
128102,10788,14262
128103,790,9534
128104,790,17077
128105,790,11046
128106,790,11362
128107,790,1369
128108,790,5086
128109,790,9766
128110,790,17171
128111,790,7501
128112,790,12309
128113,790,2518
128114,790,8109
128115,790,3692
128116,790,10915
128117,790,16977
128118,790,6550
128119,790,5299
128120,865,8113
128121,4991,6908
128122,4991,2856
128123,4991,16922
128124,4991,4072
128125,5364,10873
128126,5364,1488
128127,982,2018
128128,982,5504
128129,982,8964
128130,982,12188
128131,982,13625
128132,982,1006
128133,982,10152
128134,982,10195
128135,982,9999
128136,982,13854
128137,982,9837
128138,982,13103
128139,1118,8928
128140,1118,14264
128141,1118,9708
128142,1118,2009
128143,1118,11117
128144,1141,3266
128145,1141,913
128146,1141,6383
128147,1141,16498
128148,1141,9007
128149,8851,13145
128150,8851,12108
128151,1203,3639
128152,1203,15783
128153,1203,10528
128154,1203,16921
128155,1203,11085
128156,1203,9256
128157,1203,11339
128158,1203,9837
128159,1203,12180
128160,1203,9432
128161,1203,8934
128162,1203,13964
128163,1249,7870
128164,1249,6029
128165,1249,14427
128166,1249,3602
128167,1249,12162
128168,1249,10824
128169,12483,6999
128170,3139,15816
128171,3139,9243
128172,3139,15301
128173,3139,564
128174,3139,5699
128175,3139,5387
128176,3139,11731
128177,3139,16214
128178,3139,10845
128179,3139,12562
128180,3139,10811
128181,3139,5856
128182,3139,10130
128183,3139,14677
128184,3139,13416
128185,3139,11774
128186,3139,8613
128187,3139,7475
128188,3139,13311
128189,1512,2083
128190,1668,1173
128191,1668,15023
128192,1668,695
128193,1857,194
128194,1857,6023
128195,1857,4397
128196,1857,15318
128197,1857,14297
128198,1857,14591
128199,1857,12919
128200,1857,9108
128201,1857,9923
128202,1925,5478
128203,1925,14257
128204,1925,15147
128205,1925,12239
128206,1925,4327
128207,1925,14983
128208,1925,3107
128209,1925,8451
128210,1925,6284
128211,1925,15137
128212,1925,3800
128213,1925,14026
128214,1925,3210
128215,1925,1209
128216,1925,8888
128217,1925,936
128218,1925,11194
128219,1925,1517
128220,1925,6344
128221,1925,2512
128222,1925,3535
128223,1925,11858
128224,1925,16236
128225,2011,3892
128226,2011,2418
128227,7548,4947
128228,7548,10300
128229,2266,10927
128230,2266,14527
128231,2266,3952
128232,2343,14504
128233,2343,1268
128234,2343,15408
128235,2343,3759
128236,2343,9516
128237,2343,7117
128238,2343,3388
128239,2343,3817
128240,2343,9368
128241,2343,12430
128242,2343,3614
128243,2343,4520
128244,2343,16474
128245,2343,2067
128246,2343,2203
128247,2343,9991
128248,2343,6029
128249,2343,11310
128250,2343,4039
128251,2343,661
128252,3186,9504
128253,3186,13020
128254,15154,16326
128255,15154,16479
128256,15154,7601
128257,15154,14119
128258,15154,12592
128259,15154,4491
128260,15154,4018
128261,15154,5758
128262,15154,13561
128263,15154,9076
128264,15154,330
128265,15154,15861
128266,15154,16584
128267,15154,14494
128268,9096,521
128269,9096,8881
128270,9096,10554
128271,9096,795
128272,2647,755
128273,2695,4440
128274,2695,454
128275,2695,4368
128276,2695,927
128277,2695,9214
128278,2695,9485
128279,2695,9284
128280,2699,16809
128281,2699,4287
128282,2699,11804
128283,2699,6433
128284,2908,16037
128285,2908,12327
128286,2908,1741
128287,2908,3825
128288,2908,10773
128289,2908,12218
128290,2908,2402
128291,2908,8689
128292,2908,3922
128293,2908,4440
128294,2908,7057
128295,2908,14474
128296,2908,4820
128297,2908,1791
128298,2908,928
128299,2908,9929
128300,2908,3674
128301,2908,1185
128302,2908,15531
128303,2908,12122
128304,2908,5325
128305,2908,10984
128306,2908,1319
128307,2908,8024
128308,2908,9415
128309,2908,1900
128310,2908,9753
128311,2908,10808
128312,2908,4128
128313,2908,13479
128314,2908,9698
128315,2908,4382
128316,2908,14698
128317,2908,11561
128318,2908,328
128319,2908,12566
128320,2908,5508
128321,2908,7536
128322,2908,3654
128323,2908,15199
128324,2908,5408
128325,2908,7304
128326,2908,1480
128327,2908,12733
128328,2908,12426
128329,2908,4828
128330,2908,454
128331,2908,11146
128332,2908,15228
128333,2908,10345
128334,2908,1907
128335,2908,5841
128336,2908,13113
128337,2908,2740
128338,2908,3120
128339,2908,14066
128340,2908,150
128341,2908,112
128342,2908,8146
128343,2908,7919
128344,2908,7675
128345,2908,13431
128346,2908,9708
128347,2908,13624
128348,2908,12807
128349,2908,14134
128350,2908,10552
128351,2908,10224
128352,2908,8060
128353,2908,7856
128354,2908,13116
128355,2908,649
128356,2908,15437
128357,2908,540
128358,2908,9277
128359,2908,6218
128360,2908,5422
128361,2908,14917
128362,2908,10105
128363,2908,14789
128364,2908,12888
128365,2908,5592
128366,2908,8997
128367,2908,6937
128368,2908,4117
128369,2908,7190
128370,2908,303
128371,2908,11126
128372,2908,1250
128373,2908,8131
128374,2908,15748
128375,2908,5272
128376,2908,10320
128377,2908,16227
128378,2908,13243
128379,2908,12764
128380,2908,16348
128381,2908,1299
128382,2908,4750
128383,2908,4751
128384,2908,5673
128385,2908,2671
128386,2908,15131
128387,2908,2649
128388,2908,82
128389,2908,1321
128390,2908,384
128391,2908,3464
128392,2908,11870
128393,2908,6109
128394,2908,6479
128395,2908,14294
128396,2908,11558
128397,2908,13138
128398,2908,9253
128399,2908,7875
128400,2908,17119
128401,2908,3258
128402,2908,11515
128403,2908,14099
128404,2908,6722
128405,2908,13027
128406,2908,4517
128407,2908,5241
128408,2908,2721
128409,2908,13737
128410,2908,2135
128411,2908,9086
128412,2908,1292
128413,2908,12878
128414,2908,221
128415,2908,1594
128416,2908,13753
128417,2908,7217
128418,2908,12075
128419,2908,10252
128420,2908,15025
128421,2908,5526
128422,2908,3588
128423,2908,7771
128424,2908,16030
128425,2908,15070
128426,2908,11192
128427,2908,4098
128428,2908,13662
128429,2908,16418
128430,2908,11812
128431,2908,7842
128432,2908,16436
128433,2908,9590
128434,2908,13979
128435,2908,10976
128436,2908,10910
128437,2908,10579
128438,2908,11670
128439,2908,5188
128440,2908,8698
128441,2908,4927
128442,2908,9505
128443,2908,16420
128444,2908,8041
128445,2908,15120
128446,2908,5989
128447,2908,6169
128448,2908,5215
128449,2908,405
128450,2908,15974
128451,2908,14157
128452,2908,7848
128453,2908,16351
128454,2908,4816
128455,2908,561
128456,2908,1878
128457,2908,14858
128458,2908,8882
128459,2908,14783
128460,2908,12570
128461,2908,251
128462,2908,10016
128463,2908,8228
128464,2908,13137
128465,2908,7946
128466,2908,9741
128467,2908,1597
128468,2908,16425
128469,2908,1398
128470,2908,8440
128471,2908,7879
128472,2908,6084
128473,2908,16298
128474,2908,12322
128475,2908,12296
128476,2908,14762
128477,2908,14283
128478,2908,4342
128479,2908,367
128480,2908,1564
128481,2908,8079
128482,2908,3152
128483,2908,6244
128484,2908,3740
128485,2908,14095
128486,2908,3224
128487,2908,4655
128488,2908,10894
128489,2908,14021
128490,2908,12474
128491,2908,290
128492,2908,16055
128493,2908,4131
128494,2908,11109
128495,2908,16100
128496,2908,10591
128497,2908,5548
128498,2908,3676
128499,2908,13073
128500,2908,17029
128501,2908,3917
128502,2908,10312
128503,2908,4323
128504,2908,8695
128505,2908,15547
128506,2908,137
128507,2908,5722
128508,2908,2970
128509,2908,16120
128510,2908,6403
128511,2908,6640
128512,2908,1416
128513,2908,11758
128514,2908,2353
128515,2908,4214
128516,2908,10356
128517,2908,15035
128518,2908,6258
128519,2908,5077
128520,2908,13632
128521,2908,3284
128522,2908,14902
128523,2908,10094
128524,2908,4074
128525,2908,795
128526,2908,2408
128527,2908,14192
128528,2908,10836
128529,2908,12188
128530,2908,1643
128531,3033,14527
128532,3033,6970
128533,3033,6400
128534,3065,8344
128535,3065,6969
128536,3065,14049
128537,3065,14649
128538,3065,16474
128539,3065,17169
128540,3065,3402
128541,3065,8857
128542,3065,10922
128543,3065,13381
128544,3065,4914
128545,3065,15413
128546,3065,9006
128547,3065,15318
128548,3065,10161
128549,3065,677
128550,3065,13679
128551,3074,14772
128552,3074,7282
128553,3074,1896
128554,3204,10122
128555,3204,16107
128556,3204,10091
128557,3204,221
128558,3204,4186
128559,3204,15060
128560,3204,2806
128561,3204,9254
128562,3262,8097
128563,3262,12566
128564,3262,107
128565,3262,15273
128566,3262,2465
128567,3304,11614
128568,3304,12129
128569,3304,12080
128570,1084,344
128571,3529,14151
128572,3529,12122
128573,3495,6975
128574,9267,10824
128575,9267,13007
128576,3729,10201
128577,15011,1232
128578,15011,6572
128579,9331,5543
128580,9331,9193
128581,7926,681
128582,7926,17178
128583,7926,12747
128584,4139,11165
128585,4139,13907
128586,4192,2875
128587,4192,2115
128588,4192,4553
128589,4192,14264
128590,4214,3703
128591,4214,9268
128592,4214,8283
128593,4214,12397
128594,4214,14257
128595,4214,12449
128596,4214,1232
128597,4214,10368
128598,4214,14665
128599,4214,5222
128600,4214,14313
